Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
1742604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,ne65
1742614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,106,139,106,125,125,112,140,136,140,nan,ne65
1742694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,105,140,107,124,126,113,138,136,139,nan,ne65
1742704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,ne65
1743004,nan,nan,nan,nan,nan,nan,583,457,461,572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1743014,518,573,nan,nan,nan,nan,617,529,554,591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1743024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,106,140,106,126,125,114,138,137,138,nan,ne65
1743044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,ne65
1743254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,106,139,107,125,123,113,137,135,138,nan,ne65
1743504,nan,nan,nan,nan,nan,nan,583,590,461,572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1743514,552,596,nan,nan,nan,nan,617,621,554,591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1743524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1744004,588,615,nan,nan,nan,nan,617,621,629,591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1744014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1744054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,106,138,107,124,125,112,137,134,138,nan,ne65
1744134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,107,138,108,124,125,112,139,135,139,nan,ne65
1744294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,107,136,109,122,126,111,139,133,140,nan,ne65
1744374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,107,137,108,122,125,111,139,132,139,nan,ne65
1744454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,107,136,108,122,125,111,138,133,139,nan,ne65
1744504,nan,nan,nan,nan,nan,nan,583,590,605,593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1744514,593,621,nan,nan,nan,nan,617,621,629,616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1744524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1744614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,107,136,108,122,125,111,138,133,139,nan,ne65
1744774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,107,137,108,122,126,111,138,133,139,nan,ne65
1744854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,107,135,108,122,126,110,138,133,138,nan,ne65
1745004,nan,nan,nan,nan,nan,nan,616,590,605,593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1745014,nan,nan,nan,nan,nan,nan,613,621,629,616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1745024,601,620,nan,nan,nan,nan,nan,nan,nan,nan,109,106,136,108,122,125,111,137,133,139,nan,ne65
1745044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1745504,nan,nan,nan,nan,nan,nan,616,598,605,593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1745514,603,619,nan,nan,nan,nan,613,617,629,616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1745524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1745964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1745974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,107,135,108,122,124,111,138,133,138,nan,ne65
1746004,nan,nan,nan,nan,nan,nan,616,598,612,593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1746014,605,617,nan,nan,nan,nan,613,617,622,616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1746024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1746364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1746374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,106,135,107,122,123,111,137,132,138,nan,ne65
1746504,nan,nan,nan,nan,nan,nan,616,598,612,606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1746514,608,618,nan,nan,nan,nan,613,617,622,618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1746524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1746604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1746614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,107,136,108,122,125,111,138,133,139,nan,ne65
1747004,nan,nan,nan,nan,nan,nan,583,598,612,606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1747014,600,618,nan,nan,nan,nan,616,617,622,618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1747024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1747504,nan,nan,nan,nan,nan,nan,583,592,612,606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1747514,598,620,nan,nan,nan,nan,616,622,622,618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1747524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1748004,nan,nan,nan,nan,nan,nan,583,592,618,606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1748014,600,614,nan,nan,nan,nan,616,622,600,618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1748024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1748054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,105,136,107,121,124,110,138,132,139,nan,ne65
1748504,nan,nan,nan,nan,nan,nan,583,592,618,602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1748514,599,613,nan,nan,nan,nan,616,622,600,614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1748524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1749004,nan,nan,nan,nan,nan,nan,597,592,618,602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1749014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,105,135,106,120,123,110,137,131,138,nan,ne65
1749024,602,612,nan,nan,nan,nan,611,622,600,614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1749044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1749504,nan,nan,nan,nan,nan,nan,597,607,618,602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1749514,606,610,nan,nan,nan,nan,611,613,600,614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1749524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1749804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,106,136,106,122,123,110,137,132,137,nan,ne65
1750004,nan,nan,nan,nan,nan,nan,597,607,612,602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1750014,605,612,nan,nan,nan,nan,611,613,610,614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1750024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1750504,nan,nan,nan,nan,nan,nan,597,607,612,600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1750514,604,611,nan,nan,nan,nan,611,613,610,609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1750524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1750534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,105,135,106,120,123,110,137,132,137,nan,ne65
1751004,nan,nan,nan,nan,nan,nan,577,607,612,600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1751014,599,610,nan,nan,nan,nan,606,613,610,609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1751024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1751504,nan,nan,nan,nan,nan,nan,577,610,612,600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1751514,600,610,nan,nan,nan,nan,606,614,610,609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1751524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1751724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,106,134,107,120,124,110,139,131,139,nan,ne65
1752004,nan,nan,nan,nan,nan,nan,577,610,612,600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1752014,600,611,nan,nan,nan,nan,606,614,613,609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1752024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1752504,nan,nan,nan,nan,nan,nan,577,610,612,607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1752514,602,609,nan,nan,nan,nan,606,614,613,603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1752524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1753004,nan,nan,nan,nan,nan,nan,595,610,612,607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1753014,606,609,nan,nan,nan,nan,607,614,613,603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1753024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1753504,nan,nan,nan,nan,nan,nan,595,593,612,607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1753514,602,610,nan,nan,nan,nan,607,617,613,603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1753524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ne65
1754004,nan,nan,nan,nan,nan,nan,595,593,618,607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1754014,603,609,nan,nan,nan,nan,607,617,609,603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1754024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1754054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,105,133,107,119,123,109,137,130,138,nan,pc70
1754444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,104,133,106,120,123,109,136,132,137,nan,pc70
1754504,nan,nan,nan,nan,nan,nan,595,593,618,595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1754514,600,612,nan,nan,nan,nan,607,617,609,616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1754524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1754604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,106,135,107,122,123,110,138,132,139,nan,pc70
1754684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,106,135,107,122,124,111,137,132,138,nan,pc70
1755004,nan,nan,nan,nan,nan,nan,608,593,618,595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1755014,604,615,nan,nan,nan,nan,618,617,609,616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1755024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1755504,nan,nan,nan,nan,nan,nan,608,576,618,595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1755514,599,616,nan,nan,nan,nan,618,620,609,616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1755524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1756004,nan,nan,nan,nan,nan,nan,608,576,592,595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1756014,593,617,nan,nan,nan,nan,618,620,614,616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1756024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1756284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,106,135,108,121,124,110,139,131,140,nan,pc70
1756364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,107,134,107,120,124,109,138,131,139,nan,pc70
1756444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,106,134,107,120,123,110,137,130,137,nan,pc70
1756504,nan,nan,nan,nan,nan,nan,608,576,592,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1756514,593,619,nan,nan,nan,nan,618,620,614,623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1756524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1756534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,106,134,107,121,124,110,139,132,140,nan,pc70
1756764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,105,134,106,119,123,109,138,131,139,nan,pc70
1757004,nan,nan,nan,nan,nan,nan,590,576,592,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1757014,589,616,nan,nan,nan,nan,607,620,614,623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1757024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1757504,nan,nan,nan,nan,nan,nan,590,599,592,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1757514,594,613,nan,nan,nan,nan,607,607,614,623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1757524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1757724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,106,134,106,121,123,109,137,132,137,nan,pc70
1757804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,106,134,108,119,124,109,139,131,140,nan,pc70
1757964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,103,132,104,120,120,109,135,130,135,nan,pc70
1758004,nan,nan,nan,nan,nan,nan,590,599,590,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1758014,594,615,nan,nan,nan,nan,607,607,624,623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1758024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1758044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,103,134,104,120,118,111,134,131,135,nan,pc70
1758124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,100,133,100,120,116,109,131,130,132,nan,pc70
1758284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,101,134,102,120,117,110,133,130,134,nan,pc70
1758364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,102,135,103,121,119,110,135,131,136,nan,pc70
1758444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,104,136,105,122,120,110,136,131,137,nan,pc70
1758504,nan,nan,nan,nan,nan,nan,590,599,590,567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1758514,587,621,nan,nan,nan,nan,607,607,624,644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1758524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1758534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,103,135,104,121,118,110,135,132,136,nan,pc70
1758604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,104,135,106,121,120,110,138,132,139,nan,pc70
1758684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,109,135,109,122,126,110,146,133,145,nan,pc70
1758764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,118,137,118,121,135,109,156,132,156,nan,pc70
1758844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,122,135,123,120,139,108,159,132,160,nan,pc70
1758924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,123,135,123,121,138,109,159,133,160,nan,pc70
1759004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,120,135,119,122,136,110,156,134,156,nan,pc70
1759024,nan,nan,nan,nan,nan,nan,512,599,590,567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1759034,567,622,nan,nan,nan,nan,614,607,624,644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1759044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,pc70
1759084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,118,136,118,122,133,109,153,133,154,nan,pc70
1759104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,pc70
1759164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,119,134,119,121,133,110,154,132,154,nan,pc70
1759204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,pc70
1759244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,119,135,119,121,133,109,153,133,153,nan,pc70
1759304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,pc70
1759324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,119,134,118,121,133,110,153,132,153,nan,pc70
1759404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,119,134,119,120,133,109,153,131,154,35,pc70
1759484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,134,118,121,132,109,152,132,152,nan,pc70
1759504,nan,nan,nan,nan,nan,nan,512,549,590,567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1759514,555,627,nan,nan,nan,nan,614,626,624,644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1759524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52,pc70
1759564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,133,117,120,132,109,151,131,151,nan,pc70
1759604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52,pc70
1759644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,133,118,120,131,108,151,130,152,nan,pc70
1759704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52,pc70
1759724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,118,134,118,120,133,108,153,131,153,nan,pc70
1759804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,117,134,117,119,132,108,151,131,152,52,pc70
1759884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,133,119,119,132,108,151,130,152,nan,pc70
1759904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52,pc70
1759964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,117,133,117,119,133,108,150,130,151,nan,pc70
1760004,nan,nan,nan,nan,nan,nan,512,549,532,567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1760014,540,630,nan,nan,nan,nan,614,626,637,644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1760024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,pc70
1760044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,116,134,116,120,133,108,153,132,152,nan,pc70
1760104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,pc70
1760124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,117,134,117,121,132,109,151,131,151,nan,pc70
1760284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,133,118,120,131,109,151,131,151,nan,pc70
1760304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,pc70
1760364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,134,117,120,134,109,153,132,153,nan,pc70
1760404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,pc70
1760444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,117,135,118,120,135,108,152,130,153,nan,pc70
1760504,nan,nan,nan,nan,nan,nan,512,549,532,534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1760514,532,630,nan,nan,nan,nan,614,626,637,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1760524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78,pc70
1760534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,134,118,119,133,108,152,131,153,nan,pc70
1760604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,133,118,119,134,109,153,131,153,78,pc70
1760704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78,pc70
1760764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,118,135,118,121,133,109,153,132,153,nan,pc70
1760804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78,pc70
1760844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,118,135,118,120,134,109,153,131,153,nan,pc70
1760904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78,pc70
1760924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,118,135,117,120,134,109,153,131,153,nan,pc70
1761004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,118,134,118,120,135,109,152,132,153,nan,pc70
1761014,nan,nan,nan,nan,nan,nan,554,549,532,534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1761024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1761034,542,633,nan,nan,nan,nan,629,626,637,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1761044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,pc70
1761084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,118,135,119,122,135,109,153,132,154,nan,pc70
1761104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,pc70
1761164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,117,135,117,121,133,109,152,132,152,nan,pc70
1761204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,pc70
1761244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,118,134,118,121,134,110,152,132,153,nan,pc70
1761304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,pc70
1761324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,117,135,118,121,134,109,153,132,153,nan,pc70
1761404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,120,134,121,121,136,109,154,131,155,71,pc70
1761484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,119,135,120,120,135,108,154,130,155,nan,pc70
1761504,nan,nan,nan,nan,nan,nan,554,519,532,534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1761514,535,636,nan,nan,nan,nan,629,636,637,641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pc70
1761524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,pc70
1761564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,118,134,118,119,133,108,152,131,152,nan,pc70
1761604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,pc70
1761644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,118,134,118,119,134,108,152,130,153,nan,pc70
